"DateTime","AM Price"
"2020-09-30 00:00:00",14000
"2020-10-01 00:00:00",14000
"2020-10-02 00:00:00",14000
"2020-10-05 00:00:00",13900
"2020-10-06 00:00:00",13700
"2020-10-07 00:00:00",13500
"2020-10-08 00:00:00",13100
"2020-10-09 00:00:00",13100
"2020-10-12 00:00:00",13650
"2020-10-13 00:00:00",13900
"2020-10-14 00:00:00",13900
"2020-10-15 00:00:00",13850
"2020-10-16 00:00:00",13800
"2020-10-19 00:00:00",13850
"2020-10-20 00:00:00",14400
"2020-10-21 00:00:00",14650
"2020-10-22 00:00:00",14700
"2020-10-23 00:00:00",14550
"2020-10-26 00:00:00",14450
"2020-10-27 00:00:00",14400
"2020-10-28 00:00:00",14000
"2020-10-29 00:00:00",13600
"2020-10-30 00:00:00",13400
"2020-11-02 00:00:00",13500
"2020-11-03 00:00:00",13850
"2020-11-04 00:00:00",14000
"2020-11-05 00:00:00",14000
"2020-11-06 00:00:00",14600
"2020-11-09 00:00:00",14800
"2020-11-10 00:00:00",15000
"2020-11-11 00:00:00",15000
"2020-11-12 00:00:00",14800
"2020-11-13 00:00:00",14700
"2020-11-16 00:00:00",14700
"2020-11-17 00:00:00",14800
"2020-11-18 00:00:00",15450
"2020-11-19 00:00:00",15800
"2020-11-20 00:00:00",16100
"2020-11-23 00:00:00",16100
"2020-11-24 00:00:00",16100
"2020-11-25 00:00:00",16100
"2020-11-26 00:00:00",16100
"2020-11-27 00:00:00",16100
"2020-11-30 00:00:00",16100
"2020-12-01 00:00:00",16100
"2020-12-02 00:00:00",16100
"2020-12-03 00:00:00",16100
"2020-12-04 00:00:00",16200
"2020-12-07 00:00:00",16200
"2020-12-08 00:00:00",16200
"2020-12-09 00:00:00",16250
"2020-12-10 00:00:00",16250
"2020-12-11 00:00:00",16300
"2020-12-14 00:00:00",16350
"2020-12-15 00:00:00",16400
"2020-12-16 00:00:00",16500
"2020-12-17 00:00:00",16500
"2020-12-18 00:00:00",16650
"2020-12-21 00:00:00",16650
"2020-12-22 00:00:00",16650
"2020-12-23 00:00:00",16650
"2020-12-24 00:00:00",16650
"2020-12-28 00:00:00",16650
"2020-12-29 00:00:00",16650
"2020-12-30 00:00:00",16900
"2020-12-31 00:00:00",17050
"2021-01-04 00:00:00",17700
"2021-01-05 00:00:00",18500
"2021-01-06 00:00:00",18600
"2021-01-07 00:00:00",18850
"2021-01-08 00:00:00",18850
"2021-01-11 00:00:00",19050
"2021-01-12 00:00:00",19500
"2021-01-13 00:00:00",20300
"2021-01-14 00:00:00",20800
"2021-01-15 00:00:00",21500
"2021-01-18 00:00:00",21600
"2021-01-19 00:00:00",21900
"2021-01-20 00:00:00",21800
"2021-01-21 00:00:00",21000
"2021-01-22 00:00:00",20000
"2021-01-25 00:00:00",19750
"2021-01-26 00:00:00",19000
"2021-01-27 00:00:00",19000
"2021-01-28 00:00:00",19150
"2021-01-29 00:00:00",19900
"2021-02-01 00:00:00",20300
"2021-02-02 00:00:00",20500
"2021-02-03 00:00:00",21000
"2021-02-04 00:00:00",21800
"2021-02-05 00:00:00",21800
"2021-02-08 00:00:00",21800
"2021-02-09 00:00:00",21650
"2021-02-10 00:00:00",21400
"2021-02-11 00:00:00",21600
"2021-02-12 00:00:00",21900
"2021-02-15 00:00:00",22200
"2021-02-16 00:00:00",22400
"2021-02-17 00:00:00",22800
"2021-02-18 00:00:00",23000
"2021-02-19 00:00:00",23700
"2021-02-22 00:00:00",23800
"2021-02-23 00:00:00",24300
"2021-02-24 00:00:00",24900
"2021-02-25 00:00:00",26300
"2021-02-26 00:00:00",27400
"2021-03-01 00:00:00",27900
"2021-03-02 00:00:00",28200
"2021-03-03 00:00:00",28900
"2021-03-04 00:00:00",29200
"2021-03-05 00:00:00",29200
"2021-03-08 00:00:00",28650
"2021-03-09 00:00:00",28000
"2021-03-10 00:00:00",26500
"2021-03-11 00:00:00",25100
"2021-03-12 00:00:00",24700
"2021-03-15 00:00:00",24500
"2021-03-16 00:00:00",25250
"2021-03-17 00:00:00",26400
"2021-03-18 00:00:00",28200
"2021-03-19 00:00:00",29400
"2021-03-22 00:00:00",29800
"2021-03-23 00:00:00",29300
"2021-03-24 00:00:00",28400
"2021-03-25 00:00:00",27700
"2021-03-26 00:00:00",27250
"2021-03-29 00:00:00",26250
"2021-03-30 00:00:00",26000
"2021-03-31 00:00:00",26600
"2021-04-01 00:00:00",27100
"2021-04-05 00:00:00",27600
"2021-04-06 00:00:00",29000
"2021-04-07 00:00:00",29100
"2021-04-08 00:00:00",29100
"2021-04-09 00:00:00",28700
"2021-04-12 00:00:00",28200
"2021-04-13 00:00:00",28100
"2021-04-14 00:00:00",28350
"2021-04-15 00:00:00",28600
"2021-04-16 00:00:00",29100
"2021-04-19 00:00:00",29500
"2021-04-20 00:00:00",29200
"2021-04-21 00:00:00",29000
"2021-04-22 00:00:00",28800
"2021-04-23 00:00:00",28800
"2021-04-26 00:00:00",28600
"2021-04-27 00:00:00",28600
"2021-04-28 00:00:00",29250
"2021-04-29 00:00:00",29400
"2021-04-30 00:00:00",29500
"2021-05-03 00:00:00",29500
"2021-05-04 00:00:00",29500
"2021-05-05 00:00:00",29300
"2021-05-06 00:00:00",29100
"2021-05-07 00:00:00",28400
"2021-05-10 00:00:00",27700
"2021-05-11 00:00:00",27700
"2021-05-12 00:00:00",28300
"2021-05-13 00:00:00",28400
"2021-05-14 00:00:00",28400
"2021-05-17 00:00:00",28400
"2021-05-18 00:00:00",28200
"2021-05-19 00:00:00",28200
"2021-05-20 00:00:00",27750
"2021-05-21 00:00:00",27250
"2021-05-24 00:00:00",25500
"2021-05-25 00:00:00",23000
"2021-05-26 00:00:00",22000
"2021-05-27 00:00:00",23250
"2021-05-28 00:00:00",25500
"2021-06-01 00:00:00",25300
"2021-06-02 00:00:00",24750
"2021-06-03 00:00:00",23500
"2021-06-04 00:00:00",22500
"2021-06-07 00:00:00",22250
"2021-06-08 00:00:00",21750
"2021-06-09 00:00:00",21200
"2021-06-10 00:00:00",21800
"2021-06-11 00:00:00",22500
"2021-06-14 00:00:00",22700
"2021-06-15 00:00:00",23000
